product,rating,rating count,price,product_url
"STARTECH USB C to Micro USB Cable, 0.5m, M/M, Thunderbolt 3 Compatible, Micro USB Cord -USB Type C to Micro USB Cable  ",4.4 out of 5 stars,22  ,22.99,https://amazon.ca/STARTECH-Micro-Cable-Thunderbolt-Compatible/dp/B071J2VSBL/ref=sr_1_36?keywords=micro+usb&qid=1656174673&sr=8-36
"1.8meter Yellowknife Micro USB Cable USB 2.0 A to Micro USB Charger Cable Android Quick Charge Cord for PS4 Controller,Xbox One Controller, Samsung A10 S7 S6 A5 2016, J2,J3 J7 Prime, TV Stick (6ft, 1-Pack)  ",2.8 out of 5 stars,2  ,13.99,https://amazon.ca/1-8meter-Yellowknife-Cable-Charger-Controller/dp/B08Y6B7N6S/ref=sr_1_37?keywords=micro+usb&qid=1656174673&sr=8-37
StarTech.com 15cm 6in Mobile Charge Sync USB to Slim Micro USB Cable for Phones & Tablets A to Micro B - M/M - Thin Micro USB Charge Cable (USBAUB15CMBK)  ,4.4 out of 5 stars,401  ,11.99,https://amazon.ca/StarTech-6-Inch-Smartphones-Tablets-USBAUB15CMBK/dp/B00NPSG1E8/ref=sr_1_38?keywords=micro+usb&qid=1656174673&sr=8-38
AmazonBasics USB Type-C to Micro-B 2.0 Short Charger Cable - 6 Inches (15.2 Centimeters) - Black  ,4.4 out of 5 stars,"4,710  ",8.29,https://amazon.ca/AmazonBasics-USB-Type-C-Micro-B-Cable/dp/B01LONQ7R6/ref=sr_1_39?keywords=micro+usb&qid=1656174673&sr=8-39
StarTech.com USB C to Micro USB Cable - 3 ft / 1m - USB 2.0 Cable - Micro USB Cord - Micro B USB C Cable - USB 2.0 Type C (USB2CUB1M)  ,4.4 out of 5 stars,392  ,22.86,https://amazon.ca/StarTech-com-USB-Micro-Cable-Cord/dp/B00YEDP4CS/ref=sr_1_40?keywords=micro+usb&qid=1656174673&sr=8-40
10Ft/3M Micro USB Cables High Speed USB 2.0 A Male to Micro USB White - axGear  ,4.0 out of 5 stars,13  ,9.99,https://amazon.ca/10Ft-Micro-Cables-Speed-White/dp/B097CRQ81C/ref=sr_1_41?keywords=micro+usb&qid=1656174673&sr=8-41
StarTech.com 6in Micro USB Cable - A to Micro B - USB to Micro B - USB 2.0 A Male to USB 2.0 Micro-B Male - 6-inches - Black (UUSBHAUB6IN)  ,4.4 out of 5 stars,"6,607  ",11.99,https://amazon.ca/Startech-Com-UUSBHAUB6IN-6-Inch-Micro-Cable/dp/B003YKX6WM/ref=sr_1_42?keywords=micro+usb&qid=1656174673&sr=8-42
"Micro USB Cable, CableCreation Short USB to Micro USB Cable 2-Pack, Fast Charging Short Micro USB Triple Shielded Fast Charger Cable, Compatible with PS5, Laptop, Fire Stick, Power Bank, Roku Streaming TV Stick, Android Phone, Wireless Earbuds Charger, Bluetooth Speaker Charger, 0.5 ft/6 inch - Black  ",4.5 out of 5 stars,"5,898  ",10.99,https://amazon.ca/CableCreation-Charging-Shielded-Charger-Android/dp/B07CKXQ9NB/ref=sr_1_43?keywords=micro+usb&qid=1656174673&sr=8-43
"Rankie Micro USB to USB 2.0 Adapter, On-The-Go (OTG) Convertor Cable, 3-Pack, Black  ",4.5 out of 5 stars,"12,163  ",7.99,https://amazon.ca/Rankie-Micro-Adapter-Convertor-3-Pack/dp/B00YOX4JU6/ref=sr_1_44?keywords=micro+usb&qid=1656174673&sr=8-44
"Micro USB Cable, FONKEN USB to Micro USB Cable [6-Pack, 1FT 3.3FTx3 6.6FT 10FT] Nylon Braided USB 2.0 Fast Data Sync & Charging Cord for Compatible Samsung, HTC, LG, Sony, Nexus, Nokia (Black)  ",4.4 out of 5 stars,"1,725  ",15.99,https://amazon.ca/FONKEN-3-3FTx3-Braided-Charging-Compatible/dp/B01N5FMY50/ref=sr_1_45?keywords=micro+usb&qid=1656174673&sr=8-45
"Micro USB Cable Android Fast Charger, JSAUX 2 Pack 6.6FT Micro USB Android Phone Charger Nylon Braid Cord Compatible with Samsung Galaxy S7 S6 J7 Edge Note 5, Kindle, PS4 Controller, Xbox - Red  ",4.5 out of 5 stars,973  ,14.99,https://amazon.ca/Android-JSAUX-Charger-Braided-Compatible/dp/B07FVRT7T9/ref=sr_1_46?keywords=micro+usb&qid=1656174673&sr=8-46
StarTech.com 3m 10 ft Long Micro-USB Charge-and-Sync Cable -M/M - USB to Micro USB Charging Cable - 24 AWG (USBAUB3MBK)  ,4.2 out of 5 stars,34  ,14.99,https://amazon.ca/StarTech-com-Micro-USB-Charge-Sync-Cable/dp/B00QX4X694/ref=sr_1_47?keywords=micro+usb&qid=1656174673&sr=8-47
"ARKTEK USB-C Adapter - USB Type C (Female) to Micro USB (Male) Sync and Charging Adapter for Digital Camera Power Bank Galaxy S7/S7 Edge and More (Pack of 4, Black)  ",4.4 out of 5 stars,"1,139  ",9.99,https://amazon.ca/ARKTEK-Adapter-Charging-Digital-Samsung/dp/B07GFDNRQ2/ref=sr_1_48?keywords=micro+usb&qid=1656174673&sr=8-48
"PS4 Micro USB Charging Cable, [15FT 2Pack] Extra Long Fast Charging Cord, iSeekerkit High Speed Android Charger Cable Compatible for Samsung Tablet/Galaxy S7 Edge/S6/S5,Android,HTC,Xbox One  ",4.5 out of 5 stars,413  ,16.49,https://amazon.ca/Charging-iSeekerkit-Android-Charger-Compatible/dp/B07WYGR7RZ/ref=sr_1_49?keywords=micro+usb&qid=1656174673&sr=8-49
AmazonBasics USB Type-C to Micro-B 2.0 Charger Cable - 3 Feet (0.9 Meters) - Black  ,4.4 out of 5 stars,"3,975  ",9.95,https://amazon.ca/AmazonBasics-USB-Type-C-Micro-B-Cable/dp/B01GGKYAIU/ref=sr_1_50?keywords=micro+usb&qid=1656174673&sr=8-50
"CableCreation [2-Pack] 10 Ft Right Angle Micro USB 2.0 Braided Cable, 10 Feet 90 Degree Vertical Right USB 2.0 A Male to Micro USB Male with Aluminium Case,3 Meters, Space Gray  ",4.5 out of 5 stars,"1,171  ",15.99,https://amazon.ca/CableCreation-2-Pack-Braided-Vertical-Aluminium/dp/B09JYRJR4M/ref=sr_1_51?keywords=micro+usb&qid=1656174673&sr=8-51
AmazonBasics USB Type-C to Micro-B 2.0 Charger Cable - 3 Feet (0.9 Meters) - White  ,4.3 out of 5 stars,"1,411  ",8.55,https://amazon.ca/AmazonBasics-USB-Type-C-Micro-B-Cable/dp/B01GGKYD4Q/ref=sr_1_52?keywords=micro+usb&qid=1656174673&sr=8-52
"Micro USB Cable 15ft,Extra Long Braided Andorid Charging Cords, iSeekerKit 2Pack Colorful Micro USB to USB 2.0 for Android/Windows/PS4/Samsung Galaxy S6 S7 Edge,Note 5/4,LG,Moto,Nokia,HTC (Blue+Red)  ",4.6 out of 5 stars,973  ,18.49,https://amazon.ca/Braided-Andorid-Charging-iSeekerkit-Colorful/dp/B07FRB8MCX/ref=sr_1_53?keywords=micro+usb&qid=1656174673&sr=8-53
Micro USB Cable 10ft 3Pack by Ailun High Speed 2.0 USB A Male to Micro USB Sync and Charging Nylon Braided Cord for Smartphone Tablets Wall and Car Charger Connection Silver Blackwhite  ,4.4 out of 5 stars,"1,022  ",29.88,https://amazon.ca/10ft3Pack-Charging-Smartphone-Connection-Blackwhite/dp/B06XYH75NQ/ref=sr_1_54?keywords=micro+usb&qid=1656174673&sr=8-54
"UGREEN USB C to Micro USB Adapter Type C Female to Micro B Male Charger Connector Converter Compatible for Galaxy S7 S6 S5 Edge, J3 Prime, Redmi Note 5 Pro, Mi A2 Lite, PS4, Xbox One Controller, 2Pack  ",4.5 out of 5 stars,555  ,11.99,https://amazon.ca/UGREEN-Connector-Converter-Compatible-Controller/dp/B07NVDZK4F/ref=sr_1_55?keywords=micro+usb&qid=1656174673&sr=8-55
"BIGCOON 540° Rotating Magnetic Charging Cable [3Pack,3.3FT],3 in 1 Nylon Braided Magnetic Phone Charger Cable with LED Light,Compatible with Micro USB, Type C, iOS and Most Devices (Black)  ",4.4 out of 5 stars,29  ,17.99,https://amazon.ca/BIGCOON-Rotating-Magnetic-Charging-Compatible/dp/B09WF8HMQ8/ref=sr_1_56?keywords=micro+usb&qid=1656174673&sr=8-56
"AmazonBasics USB 2.0 A-Male to Micro B Charger Cable (3 Pack), 3 feet, Black  ",4.5 out of 5 stars,"5,782  ",14.19,https://amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0645740B77ENTRNWXVE&url=%2FAmazonBasics-Male-Micro-Cable-Black%2Fdp%2FB072J1BSV6%2Fref%3Dsr_1_57_sspa%3Fkeywords%3Dmicro%2Busb%26qid%3D1656174673%26sr%3D8-57-spons%26psc%3D1&qualifier=1656174673&id=126635983520266&widgetName=sp_btf
"USB Hub 3.0,Vilcome 6-Port USB Hub (3 USB 3.0 Ports and 3 USB 2.0 Port),Ultra Slim USB Data Hub for MacBook Pro,iMac, Surface Pro, Wii U, XPS, Notebook PC, Mobile HDD,USB Flash Drives and More  ",4.5 out of 5 stars,"1,146  ",20.99,https://amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A02154202LB7X3RF0UGCY&url=%2FVilcome-6-Port-MacBook-Surface-Notebook%2Fdp%2FB085TJ6B78%2Fref%3Dsr_1_58_sspa%3Fkeywords%3Dmicro%2Busb%26qid%3D1656174673%26sr%3D8-58-spons%26psc%3D1&qualifier=1656174673&id=126635983520266&widgetName=sp_btf
"USB C Hub Ethernet, Dockteck 4 in 1 USB-C Hub Ethernet Hdmi Type C hub Ethernet Dongle with 1Gbps Ethernet, 4K HDMI Output, 100W PD, USB 3.0 for MacBook / Pro / Air, XPS, iPad Pro 2018 2020 and More  ",4.3 out of 5 stars,250  ,36.54,https://amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A09451713NQZ8P7YE8F6A&url=%2Fethernet-Dockteck-Dongle-Ethernet-MacBook%2Fdp%2FB08SM38LYG%2Fref%3Dsr_1_59_sspa%3Fkeywords%3Dmicro%2Busb%26qid%3D1656174673%26sr%3D8-59-spons%26psc%3D1&qualifier=1656174673&id=126635983520266&widgetName=sp_btf
"USB Hub Syntech 4-Ports USB Hub 3.0 with 2ft Extended Cable, USB Splitter with a USB C to USB Adapter, Compatible with MacBook Pro 2021, Mac Pro/Mini, iMac, ASUS, Chromebook, Dell, Surface Pro, etc.  ",4.6 out of 5 stars,618  ,18.99,https://amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A02161712ELZ5MMSTJP2P&url=%2FSyntech-Extended-Splitter-Compatible-Chromebook%2Fdp%2FB09BFCD9TY%2Fref%3Dsr_1_60_sspa%3Fkeywords%3Dmicro%2Busb%26qid%3D1656174673%26sr%3D8-60-spons%26psc%3D1&qualifier=1656174673&id=126635983520266&widgetName=sp_btf
"USB Podcast Microphone, All in one Kit with Gain Knob Pop Filter Arm Stand, MAONO Professional Condenser Computer Mic for Gaming, Recording, Streaming, Voice Over, YouTube, Twitch, PC, AU-PM461S  ",4.4 out of 5 stars,"1,876  ",47.99,https://amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A027496479CCRMVCJA43&url=%2FMicrophone-MAONO-Condenser-Recording-Compatible%2Fdp%2FB0933H2FMT%2Fref%3Dsr_1_49_sspa%3Fkeywords%3Dmicro%2Busb%26qid%3D1656174675%26sr%3D8-49-spons%26psc%3D1&qualifier=1656174675&id=4131672825836763&widgetName=sp_atf_next
Kingston Digital DataTraveler Micro 3.1 32GB USB 3.0 Compatible Hi-Speed up to 100MB/s Ultra-Small Metal Case Flash Drive - Silver (DTMC3/32GB)  ,4.5 out of 5 stars,"3,388  ",21.89,https://amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A020449138PKCON8POYEZ&url=%2FKingston-Digital-DataTraveler-32GB-Ultra-small%2Fdp%2FB00ZRHX7GK%2Fref%3Dsr_1_50_sspa%3Fkeywords%3Dmicro%2Busb%26qid%3D1656174675%26sr%3D8-50-spons%26psc%3D1&qualifier=1656174675&id=4131672825836763&widgetName=sp_atf_next
"32GB USB Flash Drive, RAOYI Thumb Drives Jump Drive Memory Stick with Lanyard for Storage and Backup, Black  ",4.3 out of 5 stars,254  ,9.99,https://amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A08250142FP0BFJG4NWMV&url=%2FRAOYI-Drives-Lanyard-Indicator-Storage%2Fdp%2FB082QTBH7D%2Fref%3Dsr_1_51_sspa%3Fkeywords%3Dmicro%2Busb%26qid%3D1656174675%26sr%3D8-51-spons%26psc%3D1&qualifier=1656174675&id=4131672825836763&widgetName=sp_atf_next
SABRENT [6-Pack] 22AWG Premium 3ft USB-C to USB A 2.0 Sync and Charge Cables [Black] (CB-C6X3)  ,4.6 out of 5 stars,282  ,16.99,https://amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A00182181VJHEYCNYV4IE&url=%2FSabrent-6-Pack-Premium-Charge-CB-C6X3%2Fdp%2FB075QF3BD6%2Fref%3Dsr_1_52_sspa%3Fkeywords%3Dmicro%2Busb%26qid%3D1656174675%26sr%3D8-52-spons%26psc%3D1%26smid%3DA29Y8OP2GPR7PE&qualifier=1656174675&id=4131672825836763&widgetName=sp_atf_next
"2-Pack 13ft Charger Cable Replacement for Wyze Cam Pan V2 V3, Oculus Go, Xbox One, PS4 Controller - Micro USB Power Cord  ",4.5 out of 5 stars,342  ,16.99,https://amazon.ca/Android-Charging-Cable-Power-Synce/dp/B07FX677JW/ref=sr_1_53?keywords=micro+usb&qid=1656174675&sr=8-53
"Micro USB Charger Cable, Fasgear 2 Pack 6ft/1.83m Long Nylon Braided Fast Charging Cord Compatible Samsung Galaxy S7 S6 Edge J7, HTC, Nexus, LG, Sony, PS4 and More Android Devices (Black,White)  ",4.5 out of 5 stars,961  ,11.49,https://amazon.ca/Fasgear-Braided-Tangle-Free-Colorful-Connectors/dp/B01GGX079S/ref=sr_1_54?keywords=micro+usb&qid=1656174675&sr=8-54
"100W Magnetic Charging Cable, NESTELLE 6 in 1 PD Fast charge and Data Transfer Cord , USB type C to Type C chord, USB A /C to 3 in 1 Magnetic Cable Tips Compatible with Type C, Micro USB, Phone, Book, Laptop, tablet, pad (BLACK 6FT)  ",3.9 out of 5 stars,50  ,26.99,https://amazon.ca/Magnetic-Charging-NESTELLE-Transfer-Compatible/dp/B09NJVYBNL/ref=sr_1_55?keywords=micro+usb&qid=1656174675&sr=8-55
"Micro USB Cable , Canjoy 3 Pack USB to Micro USB Cable 6ft Braided Android Charger Fast Charging Cord Compatible Samsung Galaxy S7 S6 Edge J7,Motorola,LG,Nexus,Nokia,Sony,HTC,Xbox,PS4,Tablet,Camera,MP3 and More Android Devices -Blue Rose Purple  ",4.5 out of 5 stars,766  ,15.99,https://amazon.ca/Canjoy-Braided-Charging-Compatible-Motorola/dp/B07KG174MH/ref=sr_1_56?keywords=micro+usb&qid=1656174675&sr=8-56
"AmazonBasics USB 2.0 A-Male to Micro B Charger Cable, 10 feet, Black  ",4.6 out of 5 stars,"11,516  ",9.38,https://amazon.ca/AmazonBasics-Male-Micro-Cable-Black/dp/B071S5NTDR/ref=sr_1_57?keywords=micro+usb&qid=1656174675&sr=8-57
"AAOTOKK 3 Ft 90 Degree Micro USB Cable Right Angle USB 2.0 Micro Male Nylon-Braided Fast Sync & Charging Cord Compatible with Android, Samsung, LG,Huawei, Smartphones & More(Black/3-Pack)  ",4.4 out of 5 stars,354  ,12.99,https://amazon.ca/AAOTOKK-Nylon-Braided-Charging-Compatible-Smartphones/dp/B0814VVPSZ/ref=sr_1_58?keywords=micro+usb&qid=1656174675&sr=8-58
"Wirlsweal Fast Charging Cable Type C, 6.6ft (2M) Portable Lightweight Fast Charging Micro USB Line Colored Braid Data Cable Black 2M  ",5.0 out of 5 stars,3  ,9.99,https://amazon.ca/Wirlsweal-Charging-Portable-Lightweight-Colored/dp/B09DJYP6V3/ref=sr_1_59?keywords=micro+usb&qid=1656174675&sr=8-59
"Micro USB Cable Android Charger [2Pack 6.6ft] Samsung Galaxy S7 Charger Cord,Android Phone Charger 3.0A Fast Charging Cable for Samsung Tablet, Galaxy S7, S6, J7, A5, Note 5, Kindle, PS4, LG, etc (Grey)  ",4.6 out of 5 stars,"2,009  ",12.74,https://amazon.ca/Android-Charger-Samsung-Galaxy-Charging/dp/B09TB6G13J/ref=sr_1_60?keywords=micro+usb&qid=1656174675&sr=8-60
"Micro USB Charging Cable,(4Pack 2X3.3ft 6.6ft 10ft) USB A to Micro Nylon Braided Android Charger Cord Data Sync Compatible for Samsung Galaxy J7,S7,S6, Moto,Sony,HTC,PS4,Kindle Fire,Android Smartphones and More Micro USB Ports Devices(Black+Grey)  ",4.5 out of 5 stars,830  ,16.99,https://amazon.ca/USB-Charging-2X3-3ft-Compatible-Smartphones/dp/B07Z3Y284M/ref=sr_1_61?keywords=micro+usb&qid=1656174675&sr=8-61
"Micro USB Cable Aioneus Android Charger 6FT 2Pack Fast Charging Nylon Braided Charger Cord for Samsung Galaxy J8 A10 A6 A5 S7/S6/S1/J7 Edge J5 J3 J3V J7V, Note 6/5, Moto E6 E5 E4, LG K40 K20, Tablet, PS4, Xbox one  ",4.3 out of 5 stars,182  ,11.99,https://amazon.ca/Aioneus-Android-Charger-Charging-Braided/dp/B098QGX9C5/ref=sr_1_62?keywords=micro+usb&qid=1656174675&sr=8-62
"LIANSUM USB to DC 5V Power Cord, Universal DC 5.5x2.1mm Plug Jack Charging Cable with 10 Connector Tips(5.5x2.5, 4.8x1.7, 4.0x1.7, 4.0x1.35, 3.5x1.35, 3.0x1.1, 2.5x0.7, Micro USB, Type-C, Mini USB)5FT  ",4.4 out of 5 stars,567  ,11.99,https://amazon.ca/LIANSUM-Universal-5-5x2-1mm-Charging-Connector/dp/B08V1HJWC8/ref=sr_1_63?keywords=micro+usb&qid=1656174675&sr=8-63
Multi Charging Cable 2Pack 6FT 3 in 1 Multi USB Charger Cable Nylon Braided Multiple USB Fast Charging Cord Adapter Data Sync Lightning and Type C Micro USB Port Connectors For All Cell Phones Tablets  ,4.3 out of 5 stars,33  ,20.99,https://amazon.ca/Charging-Charger-Multiple-Lightning-Connectors/dp/B09VPC223K/ref=sr_1_64?keywords=micro+usb&qid=1656174675&sr=8-64
"Multi Charging Cable 2Pack 4ft,180°Rotation 3 in 1 Nylon Braided Multiple USB Charging Cord with Type-C,Micro USB and IP Port Connectors Compatible Cell Phones Tablets and More,Port Cord 1.3ft,Black  ",4.6 out of 5 stars,46  ,19.99,https://amazon.ca/Charging-180%C2%B0Rotation-Multiple-Connectors-Compatible/dp/B09T9QRPSD/ref=sr_1_66?keywords=micro+usb&qid=1656174675&sr=8-66
"Multi Charger Cable [4FT 3A 2-Pack], SIQIWO 4 in 1 Nylon Braided Fast Charging Cord with 2iP/Type-C/Micro USB Port, for Google Pixel 5XL, LG V35 G7, Samsung Galaxy S22 S21 S10 S9, PS5, Kindle, Tablet  ",4.4 out of 5 stars,73  ,15.99,https://amazon.ca/SIQIWO-Charging-Charger-Compatible-Tablets/dp/B09DRX31XL/ref=sr_1_67?keywords=micro+usb&qid=1656174675&sr=8-67
"Micro USB Cable, CableCreation Short USB to Micro USB Cable, High-Speed A Male to Micro B, Triple Shielded Cable, Compatible with Power Bank, Fire Stick, Chromecast, 6 Inch Black  ",4.6 out of 5 stars,491  ,8.49,https://amazon.ca/Micro-CableCreation-High-Speed-Triple-Shielded/dp/B013G4D2OM/ref=sr_1_68?keywords=micro+usb&qid=1656174675&sr=8-68
"UGREEN Micro USB Cable Nylon Braided USB to Micro USB 2.0 Android Charging Cord for Galaxy S7 S6 A10, J3 Prime, Redmi Note 5 Pro, Honor Y9, PS4, Xbox One Controller (1.5FT)  ",4.5 out of 5 stars,762  ,7.99,https://amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A03075721ZFICK83WPCP9&url=%2FUGREEN-Braided-Android-Charging-Controller%2Fdp%2FB07VJM9X87%2Fref%3Dsr_1_69_sspa%3Fkeywords%3Dmicro%2Busb%26qid%3D1656174675%26sr%3D8-69-spons%26psc%3D1&qualifier=1656174675&id=4131672825836763&widgetName=sp_mtf
"Patriot 64GB A1 / V30 Micro SD Card for Android Phones and Tablets, 4K Video Recording - PEF64GEP31MCX  ",4.5 out of 5 stars,"2,544  ",9.99,https://amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A0977869190C2P1XGADNH&url=%2FPatriot-Memory-Android-Tablets-Recording%2Fdp%2FB07FKJS15M%2Fref%3Dsr_1_70_sspa%3Fkeywords%3Dmicro%2Busb%26qid%3D1656174675%26sr%3D8-70-spons%26psc%3D1&qualifier=1656174675&id=4131672825836763&widgetName=sp_mtf
"KEE AA USB Rechargeable Batteries - Lithium-ion 4-Pack, Charges in 2 Hours or Less, Over 1000 Charge Cycles, 4-to-1 USB to Micro USB Charging Cable, Fast, Easy & Convenient, LED Charge Indicator  ",4.3 out of 5 stars,29  ,34.99,https://amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A06759601QW5VGYTZHJG0&url=%2FKEE-USB-Rechargeable-Batteries-Lithium-ion%2Fdp%2FB096YMPBVB%2Fref%3Dsr_1_71_sspa%3Fkeywords%3Dmicro%2Busb%26qid%3D1656174675%26sr%3D8-71-spons%26psc%3D1&qualifier=1656174675&id=4131672825836763&widgetName=sp_mtf
"Adaptive Fast Charger Kit Compatible with Samsung Galaxy S7/S7 Edge S6 /S6 Edge/ Note5/4 S4/S3 S2 J7 J7V J5 J3 J3V J2/G3 G4 K20/ Moto E4 E5, USB Wall Charger and 5FT Micro USB Cable (2 Pack, Black)  ",4.1 out of 5 stars,253  ,19.95,https://amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A04541372G21REZ88235W&url=%2FAdaptive-Charger-Compatible-Samsung-Galaxy%2Fdp%2FB08YXQSRD7%2Fref%3Dsr_1_72_sspa%3Fkeywords%3Dmicro%2Busb%26qid%3D1656174675%26sr%3D8-72-spons%26psc%3D1&qualifier=1656174675&id=4131672825836763&widgetName=sp_mtf
"Micro B Cable,USB 3.0 A Male to Micro USB 3.0 Sync Cord,Data Wire for Toshiba,Seagate,Samsung,WD, My Passport and More External Hard Drive(1ft/35cm)  ",4.6 out of 5 stars,17  ,7.99,https://amazon.ca/Toshiba-Seagate-Samsung-Passport-External/dp/B08XYYLTCQ/ref=sr_1_73?keywords=micro+usb&qid=1656174675&sr=8-73
"TALK WORKS Micro USB Cable 10ft Long Android Cell Phone Charger Braided Heavy Duty Fast Charging Cord for Samsung Galaxy S6 / S7, Tablet, Bluetooth Speaker, Wireless Earbuds Headphones - Silver  ",4.3 out of 5 stars,"1,839  ",8.52,https://amazon.ca/TalkWorks-Android-Charger-Braided-Bluetooth/dp/B07R2M9493/ref=sr_1_74?keywords=micro+usb&qid=1656174675&sr=8-74
"Micro USB Cable Charger Android 2 Pack 10ft for Samsung Galaxy S7 Charging Cable, Phone Charger Cord Compatible with Samsung Galaxy S7 S6,Huawei p10 lite, Note 5, Kindle, Xbox, PS4 and More  ",4.5 out of 5 stars,449  ,16.99,https://amazon.ca/Charger-Android-Samsung-Charging-Compatible/dp/B08YFBRSZ1/ref=sr_1_75?keywords=micro+usb&qid=1656174675&sr=8-75
"BIGCOON Magnetic Charging Cable [3Pack,6.6FT],3 in 1 Nylon Braided Magnetic Phone Charger,Compatible with Micro USB,Type C,iOS and Most Devices (Black)  ",4.6 out of 5 stars,121  ,19.99,https://amazon.ca/BIGCOON-Magnetic-Charging-Braided-Compatible/dp/B09WF8Q779/ref=sr_1_76?keywords=micro+usb&qid=1656174675&sr=8-76
"StarTech.com 2m Micro USB Cable Cord - A to Down Angle Micro B - Down Angled Micro USB Cable - 1x USB A (M), 1x USB Micro B (M) - Black (USBAUB2MD)  ",4.5 out of 5 stars,"1,615  ",11.69,https://amazon.ca/Startech-Com-Micro-Cable-Black-USBAUB2MD/dp/B00EBGGXS2/ref=sr_1_77?keywords=micro+usb&qid=1656174675&sr=8-77
"Micro USB 3.0 Cable,USB A to Micro B Cord External Hard Drive Cable for Date Transfer Super Speed 5Gbps Power Delivery (3Feet)  ",4.3 out of 5 stars,18  ,9.99,https://amazon.ca/Micro-Cable-External-Transfer-Delivery/dp/B08HLVVCKB/ref=sr_1_78?keywords=micro+usb&qid=1656174675&sr=8-78
"Bismdky 3 Pack 3 in 1 Multi USB Retractable Charger Cable,3A Multiple Charging Cord Adapter with IP/USB-C/Micro-USB Port Adapter, Fast Charging Compatible with Cell Phones Tablets Universal Use  ",4.1 out of 5 stars,108  ,18.99,https://amazon.ca/Bismdky-Retractable-Micro-USB-Compatible-Universal/dp/B09GXHKJKQ/ref=sr_1_79?keywords=micro+usb&qid=1656174675&sr=8-79
"Short Micro USB Cable (6 Pack 1FT White), CLZWiiN 30CM Android Phone Charger Cord, High Speed Charging and Sync Data Cables for Charging Station, Samsung, HTC, Motorola, Nokia, Kindle, MP3, Tablet and More  ",4.8 out of 5 stars,13  ,10.99,https://amazon.ca/CLZWiiN-Android-Charger-Charging-Motorola/dp/B09YLQT9BJ/ref=sr_1_80?keywords=micro+usb&qid=1656174675&sr=8-80
"Micro B Cable,USB 3.0 A Male to Micro USB 3.0 Sync Cord,Data Wire Compatible for Toshiba,Seagate,Samsung,WD, My Passport and More External Hard Drive(1ft/35cm）  ",3.9 out of 5 stars,12  ,7.99,https://amazon.ca/Compatible-Toshiba-Seagate-Passport-External/dp/B08XYZDVBD/ref=sr_1_81?keywords=micro+usb&qid=1656174675&sr=8-81
LARRITS Extra Long 15FT USB 2.0 A to Micro B USB Cable 90 Degree Right Angle Charge Cord with 5pc Wiring Clips for Car Dash Cam GPS Navigation DVR Camcorder CCTV Security Cam  ,4.3 out of 5 stars,122  ,14.99,https://amazon.ca/LARRITS-Vehicle-Navigation-Digital-Camcorder/dp/B07K15MZKR/ref=sr_1_82?keywords=micro+usb&qid=1656174675&sr=8-82
StarTech.com 1m 3 ft Micro-USB Charge-and-Sync Cable - Left-Angle Micro-USB - M/M - USB to Micro USB Charging Cable - 30/24 AWG (USBAUB1MLA)  ,4.4 out of 5 stars,139  ,11.99,https://amazon.ca/Startech-com-Micro-USB-Cable-Left-Angle-Micro-USB-M-Charging/dp/B014J7P3UQ/ref=sr_1_83?keywords=micro+usb&qid=1656174675&sr=8-83
"Poyiccot Micro USB Cable, Micro USB to USB 2.0 Cable, 180 Degree U Shaped Micro USB Cable Android, 5-feet Nylon Braided Micro USB Fast Charging Cable for Samsung, Android Smartphones, Black  ",4.6 out of 5 stars,19  ,10.79,https://amazon.ca/Poyiccot-Android-Braided-Charging-Smartphones/dp/B08YMWQ9K1/ref=sr_1_84?keywords=micro+usb&qid=1656174675&sr=8-84
"Duttek Micro USB to 3.5mm Jack Audio Adapter Cable, Audio to Micro USB, Right Angled Micro USB Male to 4 Pole 3.5mm Female Cable Cord for Active Clip Mic Microphone Convert Adapter. 6Inch/15cm  ",3.8 out of 5 stars,150  ,10.38,https://amazon.ca/Duttek-Angled-Microphone-Convert-Adapter/dp/B092S6NQV1/ref=sr_1_85?keywords=micro+usb&qid=1656174675&sr=8-85
